gene,trim.211r.gtf,trim.218r.gtf,trim.227r.gtf,trim.235r.gtf,trim.236r.gtf,trim.244r.gtf,trim.253r.gtf,trim.61r.gtf,trim.71r.gtf,trim.76r.gtf,trim.82r.gtf,trim.86r.gtf
Peve_00009167,6.909270763,6.391015158,7.068831349,6.391015158,7.105706636,6.391015158,6.854347519,7.401020299,6.391015158,7.523206962,6.391015158,6.391015158
Peve_00009169,6.869720387,6.993924259,7.149746357,6.391015158,6.939165373,6.391015158,7.043510225,6.391015158,6.391015158,6.391015158,6.391015158,6.812399124
Peve_00018623,9.092747744,8.580228939,9.046551116,8.125871371,8.5366218,9.574352923,8.989819206,9.010939938,6.391015158,8.614462618,8.232311693,8.836344343
Peve_00018622,7.948220229,7.299456816,7.787882795,8.29921881,7.516489513,7.8806008,8.137274134,7.637996028,6.391015158,7.862833199,8.539975996,7.852451175
Peve_00018624,12.05269491,11.69589949,12.39547345,12.21663492,13.91092572,12.09342775,12.94796238,12.35148606,11.85461697,12.46114039,11.76090256,11.76190173
Peve_00039168,6.391015158,6.391015158,7.831039597,7.380049265,8.254340096,6.391015158,6.887171208,7.231284805,6.391015158,7.549768726,6.391015158,7.653736415
Peve_00039167,10.45604656,10.8453698,9.698082755,10.62538601,10.89627058,10.32298712,10.70382298,10.36424996,11.14606379,11.00178743,10.49871973,10.77254748
Peve_00039166,8.636154991,8.484811897,8.676010192,6.391015158,8.02880282,6.391015158,8.952524955,8.483974168,6.391015158,8.505098583,6.391015158,8.709863533
Peve_00043241,10.38735222,9.934546981,9.533419202,9.192444448,10.80815448,10.59567002,10.60786984,9.94712465,9.642488085,9.915268552,9.340317564,10.69603634
Peve_00043240,7.466675177,7.499697442,7.682966492,6.391015158,8.115471069,8.036302686,7.357891202,6.967028086,8.353894918,7.79284616,7.82016089,7.274229296
Peve_00039160,9.222007354,9.382784971,8.704315178,9.372933816,9.41708701,9.976750104,9.255730315,9.86750009,6.391015158,9.279817998,9.314814326,9.400231074
Peve_00038410,9.107481173,9.465981057,8.324529182,8.960598746,9.195162545,9.337025202,8.933979476,9.280302367,9.774738047,9.477333073,9.179773538,9.947263816
Peve_00038419,7.255094213,7.367841668,7.629204959,6.391015158,7.758048277,6.391015158,7.528906375,7.698256217,6.391015158,6.391015158,6.391015158,7.736297212
Peve_00034701,8.167332384,8.972629883,8.440267512,8.850311311,8.148451739,6.391015158,7.909357263,8.002420386,7.977443174,8.260720071,6.391015158,7.405813205
Peve_00034704,7.506348343,7.345666444,7.952718563,6.391015158,6.391015158,8.253131748,7.126887303,7.825365558,6.391015158,7.49587731,6.391015158,7.998150983
Peve_00034705,8.135786903,7.545746635,7.586908256,6.391015158,8.151700803,8.207441157,8.148136069,7.733665547,6.391015158,6.708456029,6.391015158,8.026309216
Peve_00003917,8.306003774,7.961563874,8.591633571,8.952425749,7.931300812,6.391015158,8.358044293,8.173881169,6.391015158,8.24681399,6.391015158,8.167773435
Peve_00003916,9.652417046,10.10723217,8.677643978,9.336178407,9.81632096,9.151856663,8.640944805,9.415755203,8.62942195,8.853850465,9.655787941,10.06559281
Peve_00003915,12.72330232,12.00650361,13.13334914,11.87911244,14.65450003,12.4337944,13.18894337,13.12685939,11.77937863,14.14087543,11.71849023,12.13655538
Peve_00003914,8.444274052,7.846734308,7.621285927,7.764779253,7.510647126,6.855334639,7.977959877,8.005832287,6.391015158,8.918070451,6.391015158,7.529007475
Peve_00003913,7.246823158,7.096106162,8.043939632,6.391015158,7.711230587,6.391015158,7.85734593,7.394854979,6.391015158,7.377544213,6.914335293,7.262240569
Peve_00003912,7.840126786,7.029926501,7.644858159,6.391015158,6.391015158,6.391015158,7.391874117,7.594066957,6.391015158,7.625348129,6.391015158,6.837763669
Peve_00003911,8.138067626,7.967615115,7.786188143,9.443666514,6.806438001,7.853938465,7.541555481,7.988671738,8.067055139,7.761414587,6.391015158,7.645891409
Peve_00003910,7.039264163,6.391015158,6.902389552,6.391015158,6.391015158,6.391015158,6.759247386,6.852916989,6.391015158,6.391015158,6.391015158,6.906197801
Peve_00040747,8.975405707,8.989006065,8.951367188,6.391015158,8.604171491,9.337025202,8.606257538,8.831374989,6.391015158,8.066295093,6.391015158,8.962740028
Peve_00040745,7.607129369,7.664155832,9.598017849,6.391015158,7.923446356,8.14607722,7.000412568,8.743210459,6.391015158,7.761414587,8.110253486,8.449571607
Peve_00040743,6.707479218,7.378715589,7.293977397,6.391015158,9.118234991,7.412293737,7.891538979,7.192455292,6.391015158,6.391015158,6.391015158,7.59748985
Peve_00040741,7.907331757,7.961563874,7.806350778,6.391015158,9.510252934,8.284765733,7.950584671,7.801119701,6.391015158,7.872478287,7.12715392,7.839412195
Peve_00040740,7.164880667,7.322886859,6.975925681,6.391015158,7.343793546,6.391015158,7.314402861,7.670884032,6.391015158,6.99566009,6.391015158,7.43576492
Peve_00040749,6.859290523,7.184371172,7.285356585,6.391015158,6.391015158,6.391015158,7.089312292,7.448848115,6.391015158,6.391015158,6.391015158,7.405813205
Peve_00040748,8.156160163,8.274333252,8.15840145,6.391015158,7.61071938,7.915190242,7.768162605,8.324117478,6.391015158,8.204131236,9.207853472,8.622955731
Peve_00006240,6.391015158,8.803234949,7.779382759,6.391015158,8.010678394,7.889348492,8.454688894,8.248494108,6.391015158,6.391015158,8.289074001,7.445528829
Peve_00006241,8.917411689,8.830951353,8.1435903,6.391015158,6.391015158,6.391015158,6.854347519,8.65084956,8.1899531,7.910247791,6.391015158,7.94567543
Peve_00006242,8.427224973,8.373169096,8.86828261,6.391015158,6.391015158,6.391015158,7.745308352,7.759462356,6.391015158,7.453309612,6.391015158,6.391015158
Peve_00006243,7.462397721,7.55469491,6.917957641,6.391015158,7.277521536,6.391015158,7.376936969,7.711675651,6.391015158,8.008076504,6.391015158,7.115823942
Peve_00006245,8.659034755,9.259086335,9.173466729,9.719414826,9.335961288,8.321697775,8.835136342,9.155688712,9.149186639,8.951117757,6.391015158,9.129213558
Peve_00006246,9.368852795,8.241173722,9.068125491,8.976799208,9.25264182,8.409555659,9.54989642,9.059900838,6.391015158,8.913882475,6.391015158,8.518730324
Peve_00006247,10.62366697,10.15414087,10.82492357,10.31639234,10.92867292,10.6864389,10.95102696,11.90238672,11.01077302,10.78831068,11.52968951,10.98416373
Peve_00006248,9.49926079,9.96053635,9.252744318,9.621589081,9.752709141,9.537892172,9.659010704,9.628982777,9.350015316,9.597631937,10.04208148,9.76035517
Peve_00008154,6.674182294,6.729731037,6.834452779,6.391015158,7.307645605,6.391015158,6.960719302,6.79145788,6.391015158,6.391015158,6.391015158,6.689506221
Peve_00008155,7.440702322,7.080199737,7.349221742,6.391015158,7.205157916,6.391015158,7.237762391,7.184437236,6.391015158,7.181574759,8.172811764,6.906197801
Peve_00008152,7.610804854,7.262975588,8.807449945,6.391015158,6.391015158,6.391015158,6.854347519,7.282512431,6.391015158,8.008076504,6.391015158,7.353482188
Peve_00004761,8.105737522,7.703283928,8.232184358,8.832517469,7.682100596,7.889348492,7.760598849,8.188586766,6.391015158,7.523206962,8.395421623,8.449571607
Peve_00008151,8.458457669,7.389453369,8.763016027,6.391015158,8.608704246,8.139063716,8.117102955,7.876132057,6.391015158,7.649313717,6.391015158,7.890673525
Peve_00034160,8.646118226,8.009108967,8.537370142,7.904577835,8.977903935,9.102261263,6.391015158,8.88025812,6.391015158,6.391015158,6.391015158,8.744987089
Peve_00041834,9.099861302,8.852121235,9.277143559,9.085128644,8.014325831,6.391015158,8.663973929,8.735594695,6.391015158,8.39189052,8.343367812,8.329649924
Peve_00041830,7.36028171,7.839995722,6.722109576,6.391015158,6.391015158,6.391015158,6.391015158,7.07079289,6.391015158,6.391015158,6.914335293,7.32045445
Peve_00041831,7.908718729,7.762988019,7.982981379,6.391015158,8.502715695,7.709872586,8.085246666,8.390484421,6.391015158,8.260720071,8.110253486,7.645891409
Peve_00041838,6.391015158,7.777403474,7.390928528,6.391015158,6.391015158,8.005224768,7.519307709,7.208231929,6.391015158,7.729028955,8.628120345,7.212326216
Peve_00041839,7.099970375,7.17041599,7.267828583,6.391015158,6.391015158,6.391015158,6.993988491,6.86700695,6.391015158,7.1397691,6.391015158,6.785357631
Peve_00009680,6.715261979,6.391015158,6.912822097,6.391015158,6.391015158,6.391015158,6.391015158,6.852916989,6.391015158,7.453309612,6.391015158,6.906197801
Peve_00009987,8.646881525,8.47287576,8.361518184,6.391015158,7.785179744,8.124913257,9.00296223,8.690939168,6.391015158,9.179860986,8.539975996,8.262844765
Peve_00009984,7.413954546,7.581053135,7.512060965,6.391015158,7.758048277,6.391015158,7.654176907,8.084875716,6.391015158,7.872478287,6.391015158,7.186062488
Peve_00009985,7.991571764,7.833215653,7.712468344,8.156522304,8.193166675,6.391015158,8.413121868,7.913667686,6.391015158,7.999518185,8.670072884,8.106956284
Peve_00009982,9.919788398,9.615444899,10.39494062,9.329957273,9.669473197,9.669451369,9.793566267,10.16643049,9.798585172,10.76702879,8.8620513,10.41093864
Peve_00009983,6.853984344,6.391015158,7.040803841,6.391015158,6.391015158,6.391015158,6.391015158,6.955537958,6.391015158,7.999518185,7.974323817,7.286038171
Peve_00009980,8.660546088,8.67260055,8.429451619,6.391015158,8.242345698,9.25206423,8.245102041,8.652883125,6.391015158,8.174828743,8.89736512,8.779211052
Peve_00006468,8.962193534,8.468872392,9.263936261,9.157591196,8.354645471,9.193444163,8.932012537,8.03277436,9.091627276,8.804737104,6.391015158,8.773053212
Peve_00009988,8.005668443,7.648076441,8.661214774,6.391015158,8.490388382,6.391015158,8.309978722,8.27057282,6.391015158,8.493639717,6.391015158,8.157847278
Peve_00009989,8.055541815,7.853432019,8.518154581,6.391015158,8.280911097,8.58396227,8.026858083,8.601079481,6.391015158,8.482078496,8.825790113,7.85891345
Peve_00007113,7.548326313,7.299456816,8.554514701,6.391015158,7.424713866,6.391015158,7.909357263,7.483119662,7.521822715,7.695614684,7.287897242,7.309144317
Peve_00007112,7.538498496,7.853432019,8.453902697,8.700887451,7.205157916,6.391015158,7.590552638,7.767924112,6.907018205,7.964638821,7.287897242,7.589188625
Peve_00007111,6.96755732,6.391015158,7.231541876,6.391015158,7.583940363,6.391015158,6.700638035,6.649982572,6.391015158,6.391015158,6.391015158,6.906197801
Peve_00007110,7.388700761,7.287481788,6.391015158,8.258113071,6.391015158,6.391015158,7.54469173,8.342331001,6.391015158,7.294405881,6.391015158,7.405813205
Peve_00007114,7.350593487,7.664155832,7.064903755,6.391015158,8.37378154,6.391015158,8.474284476,6.893962853,6.391015158,7.729028955,6.391015158,7.613885938
Peve_00007119,7.035502185,6.391015158,6.625390567,7.885656276,8.811788081,6.391015158,7.486584375,7.776319483,6.391015158,7.706872075,8.89736512,7.34261806
Peve_00007118,6.796995227,7.410537934,8.006912481,6.391015158,7.907572277,6.391015158,7.452659554,7.142937188,7.623852452,7.377544213,7.974323817,7.951625679
Peve_00040614,7.628981565,8.082468121,7.926127402,6.391015158,8.039544422,6.391015158,8.446198604,6.391015158,6.391015158,6.391015158,6.391015158,8.598546497
Peve_00035895,6.665217967,7.367841668,6.391015158,6.391015158,6.898934502,6.391015158,6.391015158,6.391015158,6.391015158,7.258610583,8.710737884,6.391015158
Peve_00035894,8.522941363,8.913712096,8.155945462,8.885211004,8.02880282,9.390007562,8.327245,8.002420386,6.391015158,8.32144498,8.788525863,8.55924782
Peve_00035893,8.244892436,6.391015158,7.791264136,6.391015158,7.292725343,6.391015158,7.819671466,6.391015158,6.391015158,6.391015158,6.391015158,8.192240478
Peve_00035892,12.08692599,11.57267647,12.19615791,11.29240931,12.90852327,11.66995096,12.27120937,12.14322939,11.02338349,11.67878447,11.60923521,12.00885839
Peve_00035891,6.913996011,6.8188756,6.88083005,6.391015158,6.85507508,6.391015158,7.438726609,6.391015158,6.391015158,6.874625424,7.974323817,7.002872538
Peve_00035898,7.284691284,6.391015158,6.869671776,6.391015158,8.205647126,6.391015158,7.984185933,7.521558413,6.391015158,6.391015158,6.391015158,7.537838794
Peve_00042872,6.722859274,6.892045012,6.613387588,6.391015158,7.510647126,7.383815321,6.391015158,6.506953255,6.391015158,8.660852413,6.391015158,6.602268091
Peve_00042871,6.665217967,7.063888531,6.519486618,7.498656691,6.391015158,6.391015158,6.713229585,6.391015158,6.391015158,6.650378303,6.391015158,6.884480888
Peve_00007809,9.615566182,9.671387914,9.826109274,6.391015158,9.412073781,9.540352504,9.653750911,9.356361562,8.643146594,9.030393403,9.675830974,9.3114662
Peve_00007808,7.594156638,7.378715589,7.527506446,6.391015158,7.895518517,6.391015158,7.50961037,7.666250296,6.391015158,7.973457879,6.391015158,7.445528829
Peve_00007805,6.682867998,6.391015158,6.796080027,7.498656691,6.391015158,6.391015158,6.391015158,7.13433304,6.391015158,7.453309612,6.391015158,6.689506221
Peve_00007807,9.495569289,9.721995655,9.205945352,9.239810737,9.090026523,8.781168062,8.640944805,9.121622259,8.045285773,9.119841629,9.593892042,9.487375784
Peve_00007801,8.304014219,7.997404305,9.003639114,6.391015158,7.647039184,6.391015158,7.532084446,8.267834348,7.745518531,8.373063422,6.391015158,8.235086066
Peve_00007800,7.579118252,6.391015158,6.391015158,8.29921881,9.15043148,7.678552694,9.265032862,6.391015158,6.391015158,6.391015158,6.391015158,6.391015158
Peve_00007803,7.623563194,7.299456816,8.859758301,7.826884439,7.179394239,6.391015158,7.560221108,6.823313419,6.391015158,7.919495463,6.391015158,7.721765325
Peve_00007802,8.22383446,7.973634711,8.276428743,6.391015158,6.391015158,6.391015158,8.27796257,7.680089132,6.391015158,7.843287764,9.091938751,8.075352383
Peve_00035272,6.954667227,6.391015158,9.289705653,6.391015158,6.391015158,8.660808411,7.272748445,9.774153334,8.498977058,6.391015158,8.232311693,11.43247335
Peve_00035271,7.086198281,6.542771675,6.796080027,6.391015158,7.833218144,6.391015158,7.268460382,7.07079289,6.391015158,7.047476908,6.391015158,7.037304654
Peve_00035277,7.282046166,6.935201481,7.385825029,6.391015158,7.011510864,6.391015158,6.391015158,7.142937188,6.391015158,6.391015158,6.391015158,6.391015158
Peve_00035274,7.302965659,7.141651926,7.00710431,6.391015158,7.364751168,6.391015158,7.625757468,6.391015158,6.391015158,7.562778454,6.391015158,7.053808447
Peve_00019233,6.820726115,7.275323955,6.980486516,6.391015158,7.322296106,6.391015158,6.748309588,6.391015158,6.391015158,6.391015158,6.391015158,7.002872538
Peve_00019232,11.17721491,10.51598576,12.62931813,11.26539228,12.70730721,11.65151924,11.99644592,11.91966282,11.01835257,12.38063275,9.753276303,10.50104414
Peve_00019237,7.581010723,7.461149083,7.997118156,8.475109039,8.411210105,7.466638888,8.018849532,8.281466865,6.391015158,7.771994364,6.391015158,7.274229296
Peve_00019236,7.13965067,7.679985886,7.942451059,8.509850856,7.336689536,6.391015158,7.714047593,7.702748619,6.391015158,7.02213398,8.395421623,6.966254045
Peve_00003452,6.803059665,6.935201481,7.064903755,6.391015158,7.510647126,7.657130658,7.528906375,7.04151224,6.391015158,8.288073982,6.391015158,7.037304654
Peve_00003451,7.78107232,8.523822313,7.917123779,6.391015158,8.840611892,8.79811197,8.654326287,8.919132103,9.041750946,10.00260887,8.395421623,8.080678235
Peve_00023685,8.00311809,7.805667845,8.053351728,8.823531717,7.556408296,6.391015158,7.77567328,8.544944841,6.391015158,7.613147166,6.391015158,8.009495963
Peve_00028183,9.333797597,9.366361455,9.620830059,8.640237302,9.936443941,9.422464122,9.763547791,9.497085048,10.24625509,10.08671466,8.539975996,9.370599871
Peve_00028182,8.478576749,8.594868707,8.723381904,6.391015158,8.974463041,8.622945525,8.795442135,8.646773022,6.391015158,8.204131236,6.391015158,8.976085018
Peve_00028187,8.612871568,8.411475654,8.850462553,6.391015158,9.879907178,8.793895996,8.975595648,8.739408005,6.391015158,9.141324078,6.391015158,8.216227684
Peve_00028186,9.017193485,9.347651184,8.958674447,9.738192913,9.118234991,9.923387673,9.161603274,9.289244385,10.02741285,9.190187292,10.21557745,9.532560685
Peve_00028185,10.78673507,10.62901433,10.70390011,10.25286353,10.29313435,10.0995269,10.72110394,10.59797446,10.19796241,10.07761101,10.29501067,10.55667036
Peve_00028184,7.325870022,6.694110421,7.945394051,6.391015158,8.02880282,7.940454925,7.043510225,7.8837403,6.391015158,7.1397691,8.584788812,7.537838794
Peve_00028189,8.47597025,9.095955221,8.012472477,6.391015158,8.379196364,6.391015158,8.621235466,8.310944446,9.560954815,8.098319278,6.391015158,9.017933264
Peve_00028188,10.48582368,10.23465348,10.31565947,10.46387071,10.59100552,10.80862691,10.63930197,11.13034011,10.68838987,11.10084093,11.24086181,11.12785719
Peve_00023464,8.986121319,9.674708193,8.929207118,9.121835953,9.773260765,6.391015158,9.268890622,9.454749409,9.744353184,9.243997571,8.965350353,8.646920978
Peve_00005533,7.588544222,7.012202173,7.330305753,6.391015158,7.696767881,6.391015158,6.391015158,7.061184764,6.391015158,7.221083215,6.391015158,7.455187911
Peve_00005532,7.440702322,7.589683128,7.091901643,7.242254609,6.391015158,7.940454925,6.546049264,6.807698593,6.391015158,7.345279344,6.391015158,7.563854095
Peve_00005531,7.241259245,6.391015158,7.310946212,6.391015158,6.391015158,6.391015158,7.302131928,7.516162845,6.391015158,6.391015158,6.391015158,7.172565733
Peve_00005536,7.246823158,7.224701065,7.219052123,6.391015158,7.022720084,6.391015158,6.517620264,7.43121308,6.391015158,7.393230402,6.391015158,7.297674298
Peve_00005535,6.715261979,6.391015158,7.117822966,6.391015158,6.391015158,6.391015158,6.391015158,6.955537958,8.936194053,7.095254454,6.391015158,6.391015158
Peve_00028309,7.167971571,6.391015158,6.933059691,6.391015158,6.391015158,6.391015158,7.037540396,7.275397161,6.391015158,8.114014823,6.391015158,7.115823942
Peve_00001169,8.209951288,8.833996039,8.364638862,8.96872303,7.969782303,8.233756848,8.549827974,8.122506704,8.902864287,7.625348129,8.998111607,8.507457523
Peve_00036161,10.91930801,10.27544509,11.33951086,9.871613657,11.63069768,10.18474307,10.44752926,11.30024265,9.642488085,12.54233287,10.22912675,10.54449418
Peve_00001160,11.31553042,10.36904731,12.29966998,10.07678865,10.9755277,10.46195493,10.78345286,10.95473167,10.50607713,11.2986179,11.3059986,11.22624937
