gene,trim.321ra.gtf,trim.331ra.gtf,trim.336r.gtf,trim.370r.gtf,trim.380r.gtf,trim.410r.gtf,trim.414r.gtf,trim.419r.gtf,trim.468r.gtf,trim.512r.gtf,trim.549r.gtf,trim.568r.gtf,trim.571r.gtf,trim.581r.gtf,trim.586r.gtf
Ahyacinthus22826,8.495510732,8.911760737,8.98217423,9.153706001,8.750146041,7.847382632,7.901638185,9.017688625,9.273594581,8.313149768,8.888009466,8.289790914,9.051276333,6.47174412,8.479591135
Ahyacinthus20638,10.9408649,10.75386947,10.751944,10.04148409,11.36989811,10.1878416,10.72234825,10.66646964,10.92217863,10.87897678,10.87627494,10.52509952,10.70783693,9.262002148,11.12953014
Ahyacinthus20639,9.227310067,10.29887061,10.54990737,9.405109327,9.828726663,8.892045379,8.765155275,9.499649868,10.03231166,9.315192182,9.298042147,8.957660557,8.708298123,6.47174412,9.406246498
Ahyacinthus20632,7.063529353,7.066929436,7.047498197,6.47174412,8.119557257,7.216260395,7.344204952,7.691182617,7.109496528,7.028339599,7.87119107,7.264810769,7.25866164,6.47174412,6.47174412
Ahyacinthus20633,7.923072238,7.822303949,7.622792476,6.47174412,8.300139441,8.331920346,8.652249,8.51429459,7.99912806,7.745769716,8.549637654,8.059572706,8.635204199,7.145393635,8.765405237
Ahyacinthus20630,7.563179412,7.522056554,7.85624201,8.302253452,7.639815731,7.893778954,7.28688608,7.506554284,7.094363673,7.76297533,7.465690164,8.149648464,7.606740741,7.955616686,6.988065871
Ahyacinthus20631,8.064293718,7.515498478,8.014737174,6.47174412,7.882189582,7.263204329,8.04919331,7.700733912,8.131152667,8.39463013,7.979204313,7.001472905,8.055311976,6.47174412,8.456538289
Ahyacinthus20636,10.05547499,9.352764416,7.77034266,9.921500827,9.262718245,7.307272776,9.856355232,8.898454494,8.590192073,8.494132792,8.581417169,9.455392451,8.943885788,9.204053297,8.60292744
Ahyacinthus20634,8.002580719,8.319537088,8.297170609,8.857965798,8.349477365,7.870829939,8.917222885,8.794451804,8.082137262,8.732763354,7.914463333,8.454809277,8.644567001,9.069444766,8.706003089
Ahyacinthus20635,8.23748016,8.294288383,8.520212036,9.24881982,8.412359468,8.892045379,8.821815039,8.574001907,7.718500263,8.727060478,8.542468033,8.525309716,8.712734309,6.47174412,8.75620134
Ahyacinthus21943,6.853975881,7.13602691,7.248945397,6.47174412,7.304169378,7.57783667,7.575698302,7.433512568,6.47174412,7.128717463,7.195146092,7.744756356,7.618159729,6.47174412,6.47174412
Ahyacinthus21942,7.27455546,7.585158211,6.47174412,6.47174412,6.47174412,6.47174412,7.875888232,7.728853178,6.47174412,7.155798948,8.029531633,8.155826098,7.735646994,8.103159283,6.47174412
Ahyacinthus21940,6.47174412,9.110278438,6.47174412,6.47174412,6.905953768,6.47174412,8.495058236,8.919359588,8.223488544,8.091429705,7.950242737,7.779861974,8.176451673,6.47174412,6.47174412
Ahyacinthus21945,7.655554112,7.572879384,7.975946223,7.30375984,7.786694964,7.496780628,7.414631138,7.871139135,6.913697058,6.47174412,7.839186999,8.192233829,7.794381926,6.47174412,6.47174412
Ahyacinthus21944,7.356835265,7.502235835,6.47174412,6.47174412,7.372995068,7.835463681,7.191444431,7.626730575,7.638455898,7.039223707,8.134064532,8.072874118,8.024878448,6.47174412,7.488720465
Ahyacinthus20254,12.90063987,13.02267022,10.52122714,13.07037356,13.58161489,14.45122694,13.08864192,12.47932403,13.92154236,14.72326006,13.32348454,13.60749075,12.01229885,10.94444907,9.392798215
Ahyacinthus19448,7.890338998,8.170192454,8.587635233,6.47174412,7.838021452,8.407626879,8.286846944,7.982305429,8.317521996,8.630236373,8.717115403,7.932320747,8.601894755,6.47174412,8.620112164
Ahyacinthus14573,8.486592297,8.325769377,8.398134219,6.47174412,8.963628597,8.217477082,8.211458396,8.504857652,8.831948769,8.036336069,7.967709418,8.174168758,7.831775619,6.47174412,8.804568252
Ahyacinthus19445,7.632099822,7.626913902,6.869380302,7.132863752,6.47174412,7.407487036,7.766202105,7.171686451,6.47174412,7.312830594,8.257457223,6.47174412,6.47174412,6.47174412,6.47174412
Ahyacinthus19447,9.584584466,9.729192691,9.311864144,9.8455202,10.29777614,9.569888448,9.707068363,9.697199755,10.37079634,8.959029251,10.14461928,9.92057031,9.474651996,9.543594523,10.04390583
Ahyacinthus19446,9.131525357,9.012803087,9.099057729,9.113739817,10.36831876,8.970808289,8.732027917,9.299990377,9.874793654,8.993820559,9.783142273,9.735597813,9.246632454,9.566589044,10.08349392
Ahyacinthus19441,14.80285568,14.9917222,14.21106478,14.88557607,14.60405882,14.35379263,13.84966671,14.98407958,14.41709272,14.41211089,14.17312912,13.5416669,14.18452834,14.23684178,14.8239298
Ahyacinthus19440,7.330382851,7.31612617,7.899375658,6.47174412,7.285947093,8.276036035,7.575698302,7.611226816,7.49979987,7.44855224,8.098535161,6.47174412,7.415683549,6.47174412,7.498063455
Ahyacinthus19443,7.425359663,8.055258903,6.47174412,8.894199579,6.47174412,8.610896141,9.241494996,7.310252145,8.11179175,8.14705995,8.464664338,6.47174412,8.286416801,6.47174412,8.057279768
Ahyacinthus19442,8.434062196,9.793532076,7.32113695,9.20208304,8.906016682,9.063232897,10.11184713,8.218966016,7.837213804,9.110463213,9.453020212,9.325461535,9.115157882,9.528052702,10.10579735
Ahyacinthus14571,7.95486133,8.659815031,7.650088374,6.47174412,8.238195491,9.890211111,8.850448458,7.825816458,9.845866997,8.223074801,9.262758063,8.964238913,8.501714524,8.870621647,7.525515459
Ahyacinthus14576,7.288908697,7.167848501,7.439589838,6.47174412,6.47174412,7.111161756,7.700539737,7.584809889,7.982868456,8.006063655,7.598692221,6.47174412,8.017142006,6.47174412,7.857524852
Ahyacinthus14577,10.02375421,9.653700676,10.00639359,10.0097532,10.40845614,9.207296581,9.858638545,10.3758414,9.676739608,10.04956593,9.543531871,9.563668138,10.18591754,6.47174412,9.733788886
Ahyacinthus14575,8.24020971,7.892103975,7.985769507,6.47174412,8.091943571,7.479649269,7.926795554,8.39357081,7.993734146,7.538988012,8.520716362,7.909632151,8.616274657,6.47174412,8.505969648
Ahyacinthus20096,6.820841507,7.079026236,7.413747487,6.47174412,6.47174412,7.307272776,7.334945584,7.401122007,7.575780967,7.049892702,7.521268595,6.47174412,6.47174412,6.47174412,7.410088179
Ahyacinthus20094,6.582380818,7.113872936,6.47174412,6.47174412,6.47174412,7.694500273,7.380188589,6.833391268,7.376867288,6.874297494,7.005111868,6.47174412,7.165389802,6.47174412,6.47174412
Ahyacinthus20095,7.288908697,7.995272793,6.47174412,6.47174412,6.47174412,6.47174412,8.062504864,7.353498845,7.267604592,8.088260358,7.88994723,7.352295448,7.031583139,6.47174412,7.543361019
Ahyacinthus20090,11.3864183,11.20301222,11.04804842,11.10796689,11.09734185,11.0221011,10.16432104,10.92727741,11.21433388,10.8793875,10.64804346,10.95840685,10.53379822,10.7330296,10.36592053
Ahyacinthus18318,9.044791775,8.412796755,8.758166693,9.113739817,8.099899883,9.300618018,10.34470202,8.926256538,8.556576171,8.500950725,10.06487989,7.621380714,9.593630962,10.30709744,8.825188741
Ahyacinthus18319,13.23814325,13.11214886,12.30635515,13.9352607,12.30065464,13.07700837,14.30674215,13.63805728,12.48511909,12.00887478,13.22258892,12.15609665,12.97861569,14.52160982,13.35199954
Ahyacinthus18316,12.12603949,12.15630268,11.17362245,11.81556895,11.31009772,11.57644172,12.14643745,11.97292549,10.9518891,11.23259144,11.38198351,11.39069607,11.30517851,11.8106626,11.73743044
Ahyacinthus18317,7.021726793,7.146812975,6.948978595,7.30375984,6.689462638,6.945725485,7.875888232,7.006492642,7.180026983,7.261753462,7.826112104,6.47174412,7.371794886,7.688796895,7.043857408
Ahyacinthus18314,9.971783685,10.071542,10.09818718,9.413297793,10.13224899,10.21759376,10.77853749,9.93019464,10.15179053,10.12387081,10.14011661,10.34322695,10.16118124,9.926881389,10.26227524
Ahyacinthus18315,11.37595595,11.44646128,11.74961849,12.54865781,11.78721295,11.3642628,10.53497432,11.48332195,11.45360066,11.17190699,12.18297737,11.15667164,11.70808294,11.46307459,12.18923471
Ahyacinthus18312,8.759892141,9.325227051,8.789265888,10.29037369,8.198725556,10.23515172,9.072018712,8.170333525,8.337925576,8.97019637,9.169269288,10.0008316,9.553486028,10.42395837,8.771505902
Ahyacinthus18313,10.15925406,9.975286969,11.2821287,8.688480872,10.38157904,9.697261461,9.805167603,9.805311054,10.6743157,11.04300385,9.864823419,10.99937597,10.53979368,8.63708886,10.38998294
Ahyacinthus18310,9.88043287,9.684610774,10.13564572,9.538178618,9.897319328,9.875307672,9.378055099,9.589712097,9.868271084,10.06125298,8.769517025,9.399135593,9.524440618,9.069444766,10.04268883
Ahyacinthus18311,14.79139691,14.87709578,16.44754707,15.40547224,16.50555567,16.5534891,14.70872184,15.29921403,17.08391759,16.49505074,16.26372409,16.71666229,16.05008075,15.69465824,16.77446334
Ahyacinthus25917,10.45135281,13.001148,12.35451709,13.20803127,7.313116843,9.697261461,10.67807119,12.27510186,13.10605458,10.17514817,12.10357727,9.300009213,10.34253138,6.47174412,10.54110649
Ahyacinthus25919,7.825675136,6.816992188,8.449048373,9.302895434,9.385079026,6.47174412,6.47174412,7.084602286,6.47174412,8.182744487,8.293024848,6.47174412,8.747697386,6.47174412,9.309259449
Ahyacinthus15001,8.454876972,8.513087012,8.873634988,6.47174412,8.823663184,8.022279619,7.844156365,8.421691279,8.837462023,8.711731326,8.560317899,8.039328713,8.760574039,9.803894223,8.024508632
Ahyacinthus15000,9.032997235,9.03647909,8.796928369,6.47174412,8.987587699,9.27787109,10.45543355,9.095789936,8.766852918,8.783013669,8.796443271,8.60079572,8.537670063,10.46492682,8.876797824
Ahyacinthus15003,7.890338998,6.988092495,7.33090389,7.442526744,6.826718336,7.426114596,6.991357046,7.180657727,6.47174412,7.560235288,6.822046034,7.443391518,6.47174412,6.47174412,6.47174412
Ahyacinthus15002,9.135652453,9.005434492,9.502417199,8.742972404,9.873425884,9.548015543,8.319312629,9.052605116,10.57427892,9.406065175,8.784543289,9.281910496,9.499767633,6.47174412,10.20259928
Ahyacinthus15005,11.36684571,9.453771894,10.9523031,11.11292532,10.21700044,11.31487849,9.749595734,8.624616317,11.05642579,10.21684019,10.81990139,9.847716962,9.18870551,11.75413644,9.823249766
Ahyacinthus15004,7.992523915,7.146812975,7.156214642,6.47174412,7.208081949,7.78639859,7.202721929,6.928484442,6.47174412,7.017227477,6.47174412,7.779861974,7.662523722,6.47174412,8.184697228
Ahyacinthus15007,9.00607994,8.743237265,8.834593995,7.762137358,8.981637495,8.267840913,7.636851436,8.650263031,8.963415697,8.979695479,9.146587444,6.47174412,8.203240502,7.319369017,8.660454671
Ahyacinthus15006,11.43162479,10.10391795,11.38220818,11.08038564,10.21205494,11.23312711,10.18894694,9.036844822,10.45551767,10.87362679,11.27212953,9.546552099,9.216447906,11.1107975,10.4679902
Ahyacinthus15008,8.434062196,9.689132924,8.278241239,9.337808463,9.779214404,6.47174412,8.058084717,9.339990856,8.41254664,8.845450459,8.989221323,6.47174412,7.595182405,8.031764264,9.475253967
Ahyacinthus10989,9.19216695,9.202876274,8.906888783,6.47174412,9.418769372,8.654050144,9.592019513,9.946815925,8.943223676,9.085876665,10.25071391,9.22343741,9.147619923,6.47174412,9.432760115
Ahyacinthus10988,8.799212107,9.430894638,8.953014627,6.47174412,8.90811716,8.173840926,8.578942319,9.416696761,7.837213804,8.346897203,8.168555912,6.47174412,8.625773776,6.47174412,8.893568972
Ahyacinthus10983,9.327677839,9.481524507,9.715312253,9.484909655,8.814692389,8.520030639,9.644758779,9.790627478,8.787003612,8.442988156,9.30213476,6.47174412,9.464478097,6.47174412,9.75184095
Ahyacinthus10982,10.31186285,10.06289819,10.40925387,9.993618155,11.00113998,10.24095669,9.40193474,10.62391619,10.53140263,10.66593023,10.5034661,10.47000501,10.06773077,8.591206283,10.45801371
Ahyacinthus10981,7.206144445,7.227191029,7.00063874,7.876711153,7.095959469,6.47174412,6.975025106,7.115031008,7.290756787,7.198537869,7.247585915,6.47174412,6.47174412,6.47174412,7.410088179
Ahyacinthus10980,8.68910006,7.991159051,7.663453242,6.47174412,8.526648161,8.758911096,10.0140684,8.279963756,7.971896934,7.591215473,8.385858061,7.854783837,8.958705239,6.47174412,8.640439105
Ahyacinthus10987,12.03036403,12.48338027,12.30506575,9.833460588,12.00412763,11.50700045,12.49648753,11.9432308,11.51204644,11.94704635,11.11144463,11.04448848,10.71314824,11.16140012,12.88112537
Ahyacinthus10986,7.259913928,7.4327206,7.21564124,6.47174412,7.120051024,6.47174412,7.568651177,7.24841784,7.124256531,7.039223707,7.374887457,6.47174412,6.47174412,6.47174412,6.47174412
Ahyacinthus10985,7.972137472,9.154047202,9.092933915,9.220968045,9.075707776,7.734905442,8.147560343,8.879002077,8.373828116,9.057864147,8.098535161,7.479582326,8.65386323,6.47174412,8.862660145
Ahyacinthus10984,7.460475763,7.603279586,8.758166693,6.47174412,7.143223678,7.165853806,7.532581803,8.066646538,7.682918671,7.412033195,7.167313758,7.680241735,8.084963178,6.47174412,7.876676876
Ahyacinthus12859,9.365410826,9.347012249,9.32920928,9.220968045,9.389519884,9.388052262,10.40891201,9.565028646,9.670737643,9.424463376,9.919847554,8.811534664,10.29221148,9.926881389,9.961261593
Ahyacinthus12858,10.78696985,10.30984985,10.54772147,10.75822787,10.0205763,9.227264944,10.24827983,9.98029306,9.878692834,10.28372901,10.60797004,9.104412819,9.884943575,8.559691672,9.950909395
Ahyacinthus12853,10.98622685,10.7856025,10.78569317,12.91676362,10.82673443,12.02787386,10.76227402,10.25533696,11.44579936,11.22259956,9.878442176,12.25685336,11.17286161,12.24845159,10.82741781
Ahyacinthus12852,12.84672975,13.07793706,13.27494519,13.02315914,13.74083593,12.40581463,11.08966154,13.18465668,14.03598476,13.48170534,13.48901868,12.49685525,13.45332606,11.26220234,13.43758738
Ahyacinthus12851,6.988043838,7.873928707,7.497003123,7.699728185,7.044550139,7.53007927,7.589634452,7.381056631,6.814612071,6.982372389,7.685434579,6.47174412,7.470814419,6.47174412,7.643765523
Ahyacinthus12850,7.214086064,7.878501155,7.3500749,6.47174412,7.030917828,7.546276986,8.135188117,7.647020039,7.463833742,7.575854471,7.944359175,6.47174412,8.017142006,6.47174412,6.47174412
Ahyacinthus12857,9.07527581,8.575829083,8.643168798,7.92971561,8.594888282,9.13715394,9.886873756,8.424216825,9.212322727,8.939668604,9.78603879,8.84062212,9.023458226,9.047509362,9.058140563
Ahyacinthus12856,7.669359908,8.101095406,8.223622835,6.47174412,7.770793181,8.300297646,8.987260384,7.747174126,8.262835423,8.094590464,7.615056554,8.35948041,7.945025026,6.47174412,8.528155067
Ahyacinthus12855,15.48302103,15.44345919,16.0404314,16.07079772,16.38129811,16.48093907,15.16482554,15.43072726,16.24109669,16.17645398,16.29722352,16.61668049,16.07070361,15.58534091,15.87408164
Ahyacinthus12854,10.42793094,10.62994847,11.16083363,11.19001987,11.6111715,11.50059135,9.753287365,10.4572487,12.75628338,11.89426154,11.66562352,12.12123944,12.05715888,9.72462059,11.5012156
Ahyacinthus09178,10.19783496,9.556674471,9.839250064,9.437578684,10.26235024,9.633534862,8.418499193,9.697199755,9.405019742,9.655602518,9.663700471,9.06232726,9.507215273,11.12871164,9.712432164
Ahyacinthus00915,9.153394554,10.02333766,9.240228048,11.18532064,10.39180824,9.072139653,9.390841827,9.630600478,11.04383881,9.854084581,10.55919566,9.900612898,10.08921619,9.439344926,9.535797182
Ahyacinthus00917,6.47174412,7.887588595,6.47174412,6.47174412,7.480917255,7.018242151,7.669212075,8.116390456,6.47174412,7.100387467,7.530202281,7.846715877,6.886383193,7.873883573,7.79791765
Ahyacinthus00916,9.038907265,10.6803584,10.22153947,9.239598142,10.69333705,8.961210298,8.88079269,10.87298829,10.62516971,9.49680913,10.20835858,8.547973272,10.72476436,6.47174412,10.05601895
Ahyacinthus13018,6.964252682,7.356917018,6.47174412,6.47174412,6.923543097,7.165853806,7.235473517,7.51815614,6.891180078,7.326805658,7.138227761,6.47174412,7.457363221,6.47174412,6.47174412
Ahyacinthus13113,7.010743622,7.198176301,7.21564124,6.47174412,6.47174412,7.307272776,7.066047313,6.928484442,6.47174412,6.745701535,6.47174412,6.47174412,6.47174412,8.477356896,7.211683578
Ahyacinthus01065,6.47174412,7.666925661,8.501193729,6.47174412,8.537812063,7.348902332,6.697730111,7.23209326,8.191975306,7.696894459,7.38548508,6.47174412,6.47174412,6.47174412,6.47174412
Ahyacinthus17519,9.184234193,9.445740291,9.425756025,8.477572656,8.991540056,8.975581908,8.80237944,8.346149344,8.883430751,8.573651504,8.952808411,9.050060813,8.932663622,9.362325783,8.942664768
Ahyacinthus17518,7.448931175,7.481960893,7.689648798,8.204307703,7.615146101,7.462174014,7.28688608,7.124839336,7.356217228,7.3405307,6.945095127,7.846715877,7.415683549,6.90010336,6.47174412
Ahyacinthus17511,10.27138835,10.21878038,10.8228865,10.13263999,10.65265564,11.98147369,10.1771431,10.07472868,11.75231828,10.88061894,10.95370162,11.74461537,10.73001349,10.8793939,11.27626478
Ahyacinthus17510,12.23370835,11.03601639,12.07400992,13.93805288,11.23643112,13.20042838,12.7972403,11.14828937,12.57640121,11.82293716,13.63302569,12.47722216,9.86395539,12.43564105,11.15271376
Ahyacinthus17513,9.940436794,9.837904906,9.897947544,9.82129736,9.651559337,9.955403848,10.82277027,10.04342717,9.401379988,9.577937448,9.220061388,10.04387343,9.690335065,10.63961045,9.516494603
Ahyacinthus17512,9.502676822,8.752189156,10.81564552,9.477131607,9.605457686,9.191111085,9.780068545,9.788781264,9.700495098,10.69750589,9.400717146,10.78083615,9.472115453,10.11938647,8.977045231
Ahyacinthus17515,9.201364474,9.800851067,9.599458796,9.019305936,8.975661075,9.618640246,9.642101764,9.532166301,9.195513715,9.535324224,9.344393876,9.24231209,9.534189429,10.827025,8.873982172
Ahyacinthus17514,10.26770718,9.943583613,9.733512775,9.938471403,10.44047822,10.17374195,9.828664414,9.714829979,10.19608035,10.68580507,10.0189798,10.58335186,10.33288474,10.71956779,9.927337173
Ahyacinthus17517,10.12775496,10.30180667,10.69255161,9.445579353,10.87431204,9.782435188,9.911263875,9.852006876,10.75944636,10.5052465,10.05533902,10.0453868,10.71632561,8.991074225,10.43137378
Ahyacinthus17516,9.482499421,9.796673425,10.00426119,9.469310061,9.959792003,9.480271415,9.690463021,9.653151977,9.533427666,9.191178032,9.764168836,9.535747538,10.03402952,9.362325783,9.768188406
Ahyacinthus04748,7.573340938,7.090873226,7.117728607,7.30375984,7.516383808,7.328369509,7.213813881,7.535281981,7.567644341,7.326805658,6.47174412,7.309820833,7.309229945,6.47174412,7.525515459
Ahyacinthus04744,7.797864167,9.618541009,8.507564585,6.47174412,10.33082591,8.912171221,7.131933825,8.81329262,9.285529864,9.320126,7.956095374,8.565821462,8.189920923,7.981574042,9.02072812
Ahyacinthus04746,6.47174412,7.388091406,6.47174412,6.47174412,7.436354656,7.111161756,6.47174412,6.47174412,8.442686142,6.9942606,8.385858061,6.47174412,7.629443599,6.47174412,6.47174412
Ahyacinthus04747,6.47174412,7.502235835,7.143648062,6.47174412,8.091943571,7.444336011,6.958122276,6.969080284,7.849611186,6.982372389,7.152937384,6.47174412,7.640596371,6.47174412,7.516458364
Ahyacinthus04740,9.61993928,9.376949166,9.245731281,8.16279337,9.330653027,9.008535096,9.353758719,8.958544579,8.845689545,9.372086544,8.923494676,9.347976398,8.81086782,8.907899672,8.693149476
